time(s)	cellId	rnti	lcid	packetSize
1.01811	2	2	3	1530
1.01811	2	1	3	1530
1.01811	4	5	3	1530
1.01811	4	4	3	1530
1.01811	4	3	3	1530
1.01811	4	2	3	1530
1.01812	4	1	3	1530
1.01812	2	5	3	1530
1.01812	2	4	3	1530
1.01812	2	3	3	1530
1.01812	2	2	3	1530
1.01812	2	1	3	1530
1.01812	4	5	3	1530
1.01812	4	4	3	1530
1.01813	4	3	3	1530
1.01813	4	2	3	1530
1.01813	4	1	3	1530
1.01813	2	5	3	1530
1.01813	2	4	3	1530
1.01813	2	3	3	1530
1.01813	2	2	3	1530
1.01813	2	1	3	1530
1.01814	4	5	3	1530
1.01814	4	4	3	1530
1.01814	4	3	3	1530
1.01814	4	2	3	1530
1.01814	4	1	3	1530
1.01814	2	5	3	1530
1.01814	2	4	3	1530
1.01814	2	3	3	1530
1.01815	2	2	3	1530
1.01815	2	1	3	1530
1.01815	4	5	3	1530
1.01815	4	4	3	1530
1.01815	4	3	3	1530
1.01815	4	2	3	1530
1.01815	4	1	3	1530
1.01815	2	5	3	1530
1.01816	2	4	3	1530
1.01816	2	3	3	1530
1.01816	2	2	3	1530
1.01816	2	1	3	1530
1.01816	4	5	3	1530
1.01816	4	4	3	1530
1.01816	4	3	3	1530
1.01816	4	2	3	1530
1.01817	4	1	3	1530
1.01817	2	5	3	1530
1.01817	2	4	3	1530
1.01817	2	3	3	1530
1.01817	2	2	3	1530
1.01817	2	1	3	1530
1.01817	4	5	3	1530
1.01817	4	4	3	1530
1.01818	4	3	3	1530
1.01818	4	2	3	1530
1.01818	4	1	3	1530
1.01818	2	5	3	1530
1.01818	2	4	3	1530
1.01818	2	3	3	1530
1.01818	2	2	3	1530
1.01818	2	1	3	1530
1.01819	4	5	3	1530
1.01819	4	4	3	1530
1.01819	4	3	3	1530
1.01819	4	2	3	1530
1.01819	4	1	3	1530
1.01819	2	5	3	1530
1.01819	2	4	3	1530
1.01819	2	3	3	1530
1.0182	2	2	3	1530
1.0182	2	1	3	1530
1.0182	4	5	3	1530
1.0182	4	4	3	1530
1.0182	4	3	3	1530
1.0182	4	2	3	1530
1.0182	4	1	3	1530
1.0182	2	5	3	1530
1.01821	2	4	3	1530
1.01821	2	3	3	1530
1.01821	2	2	3	1530
1.01821	2	1	3	1530
1.01821	4	5	3	1530
1.01821	4	4	3	1530
1.01821	4	3	3	1530
1.01821	4	2	3	1530
1.01822	4	1	3	1530
1.01822	2	5	3	1530
1.01822	2	4	3	1530
1.01822	2	3	3	1530
1.01822	2	2	3	1530
1.01822	2	1	3	1530
1.01822	4	5	3	1530
1.01822	4	4	3	1530
1.01823	4	3	3	1530
1.01823	4	2	3	1530
1.01823	4	1	3	1530
1.01823	2	5	3	1530
1.01823	2	4	3	1530
1.01823	2	3	3	1530
1.01823	2	2	3	1530
1.01823	2	1	3	1530
1.01824	4	5	3	1530
1.01824	4	4	3	1530
1.01824	4	3	3	1530
1.01824	4	2	3	1530
1.01824	4	1	3	1530
1.01824	2	5	3	1530
1.01824	2	4	3	1530
1.01824	2	3	3	1530
1.01825	2	2	3	1530
1.01825	2	1	3	1530
1.01825	4	5	3	1530
1.01825	4	4	3	1530
1.01825	4	3	3	1530
1.01825	4	2	3	1530
1.01825	4	1	3	1530
1.01825	2	5	3	1530
1.01826	2	4	3	1530
1.01826	2	3	3	1530
1.01826	2	2	3	1530
1.01826	2	1	3	1530
1.01826	4	5	3	1530
1.01826	4	4	3	1530
1.01826	4	3	3	1530
1.01826	4	2	3	1530
1.01827	4	1	3	1530
1.01827	2	5	3	1530
1.01827	2	4	3	1530
1.01827	2	3	3	1530
1.01827	2	2	3	1530
1.01827	2	1	3	1530
1.01827	4	5	3	1530
1.01827	4	4	3	1530
1.01828	4	3	3	1530
1.01828	4	2	3	1530
1.01828	4	1	3	1530
1.01828	2	5	3	1530
1.01828	2	4	3	1530
1.01828	2	3	3	1530
1.01828	2	2	3	1530
1.01828	2	1	3	1530
1.01829	4	5	3	1530
1.01829	4	4	3	1530
1.01829	4	3	3	1530
1.01829	4	2	3	1530
1.01829	4	1	3	1530
1.01829	2	5	3	1530
1.01829	2	4	3	1530
1.01829	2	3	3	1530
1.0183	2	2	3	1530
1.0183	2	1	3	1530
1.0183	4	5	3	1530
1.0183	4	4	3	1530
1.0183	4	3	3	1530
1.0183	4	2	3	1530
1.0183	4	1	3	1530
1.0183	2	5	3	1530
1.01831	2	4	3	1530
1.01831	2	3	3	1530
1.01831	2	2	3	1530
1.01831	2	1	3	1530
1.01831	4	5	3	1530
1.01831	4	4	3	1530
1.01831	4	3	3	1530
1.01831	4	2	3	1530
1.01832	4	1	3	1530
1.01832	2	5	3	1530
1.01832	2	4	3	1530
1.01832	2	3	3	1530
1.01832	2	2	3	1530
1.01832	2	1	3	1530
1.01832	4	5	3	1530
1.01832	4	4	3	1530
1.01833	4	3	3	1530
1.01833	4	2	3	1530
1.01833	4	1	3	1530
1.01833	2	5	3	1530
1.01833	2	4	3	1530
1.01833	2	3	3	1530
1.01833	2	2	3	1530
1.01833	2	1	3	1530
1.01834	4	5	3	1530
1.01834	4	4	3	1530
1.01834	4	3	3	1530
1.01834	4	2	3	1530
1.01834	4	1	3	1530
1.01834	2	5	3	1530
1.01834	2	4	3	1530
1.01834	2	3	3	1530
1.01835	2	2	3	1530
1.01835	2	1	3	1530
1.01835	4	5	3	1530
1.01835	4	4	3	1530
1.01835	4	3	3	1530
1.01835	4	2	3	1530
1.01835	4	1	3	1530
1.01836	2	5	3	1530
1.01836	2	4	3	1530
1.01836	2	3	3	1530
1.01836	2	2	3	1530
1.01836	2	1	3	1530
1.01836	4	5	3	1530
1.01836	4	4	3	1530
1.01836	4	3	3	1530
1.01837	4	2	3	1530
1.01837	4	1	3	1530
1.01837	2	5	3	1530
1.01837	2	4	3	1530
1.01837	2	3	3	1530
1.01837	2	2	3	1530
1.01837	2	1	3	1530
1.01837	4	5	3	1530
1.01838	4	4	3	1530
1.01838	4	3	3	1530
1.01838	4	2	3	1530
1.01838	4	1	3	1530
1.01838	2	5	3	1530
1.01838	2	4	3	1530
1.01838	2	3	3	1530
1.01838	2	2	3	1530
1.01839	2	1	3	1530
1.01839	4	5	3	1530
1.01839	4	4	3	1530
1.01839	4	3	3	1530
1.01839	4	2	3	1530
1.01839	4	1	3	1530
1.01839	2	5	3	1530
1.01839	2	4	3	1530
1.0184	2	3	3	1530
1.0184	2	2	3	1530
1.0184	2	1	3	1530
1.0184	4	5	3	1530
1.0184	4	4	3	1530
1.0184	4	3	3	1530
1.0184	4	2	3	1530
1.0184	4	1	3	1530
1.01841	2	5	3	1530
1.01841	2	4	3	1530
1.01841	2	3	3	1530
1.01841	2	2	3	1530
1.01841	2	1	3	1530
1.01841	4	5	3	1530
1.01841	4	4	3	1530
1.01841	4	3	3	1530
1.01842	4	2	3	1530
1.01842	4	1	3	1530
1.01842	2	5	3	1530
1.01842	2	4	3	1530
1.01842	2	3	3	1530
1.01842	2	2	3	1530
1.01842	2	1	3	1530
1.01842	4	5	3	1530
1.01843	4	4	3	1530
1.01843	4	3	3	1530
1.01843	4	2	3	1530
1.01843	4	1	3	1530
1.01843	2	5	3	1530
1.01843	2	4	3	1530
1.01843	2	3	3	1530
1.01843	2	2	3	1530
1.01844	2	1	3	1530
1.01844	4	5	3	1530
1.01844	4	4	3	1530
1.01844	4	3	3	1530
1.01844	4	2	3	1530
1.01844	4	1	3	1530
1.01844	2	5	3	1530
1.01844	2	4	3	1530
1.01845	2	3	3	1530
1.01845	2	2	3	1530
1.01845	2	1	3	1530
1.01845	4	5	3	1530
1.01845	4	4	3	1530
1.01845	4	3	3	1530
1.01845	4	2	3	1530
1.01845	4	1	3	1530
1.01846	2	5	3	1530
1.01846	2	4	3	1530
1.01846	2	3	3	1530
1.01846	2	2	3	1530
1.01846	2	1	3	1530
1.01846	4	5	3	1530
1.01846	4	4	3	1530
1.01846	4	3	3	1530
1.01847	4	2	3	1530
1.01847	4	1	3	1530
1.01847	2	5	3	1530
1.01847	2	4	3	1530
1.01847	2	3	3	1530
1.01847	2	2	3	1530
1.01847	2	1	3	1530
1.01847	4	5	3	1530
1.01848	4	4	3	1530
1.01848	4	3	3	1530
1.01848	4	2	3	1530
1.01848	4	1	3	1530
1.01848	2	5	3	1530
1.01848	2	4	3	1530
1.01848	2	3	3	1530
1.01848	2	2	3	1530
1.01849	2	1	3	1530
1.01849	4	5	3	1530
1.01849	4	4	3	1530
1.01849	4	3	3	1530
1.01849	4	2	3	1530
1.01849	4	1	3	1530
1.01849	2	5	3	1530
1.01849	2	4	3	1530
1.0185	2	3	3	1530
1.0185	2	2	3	1530
1.0185	2	1	3	1530
1.0185	4	5	3	1530
1.0185	4	4	3	1530
1.0185	4	3	3	1530
1.0185	4	2	3	1530
1.0185	4	1	3	1530
1.01851	2	5	3	1530
1.01851	2	4	3	1530
1.01851	2	3	3	1530
1.01851	2	2	3	1530
1.01851	2	1	3	1530
1.01851	4	5	3	1530
1.01851	4	4	3	1530
1.01851	4	3	3	1530
1.01852	4	2	3	1530
1.01852	4	1	3	1530
1.01852	2	5	3	1530
1.01852	2	4	3	1530
1.01852	2	3	3	1530
1.01852	2	2	3	1530
1.01852	2	1	3	1530
1.01852	4	5	3	1530
1.01853	4	4	3	1530
1.01853	4	3	3	1530
1.01853	4	2	3	1530
1.01853	4	1	3	1530
1.01853	2	5	3	1530
1.01853	2	4	3	1530
1.01853	2	3	3	1530
1.01853	2	2	3	1530
1.01854	2	1	3	1530
1.01854	4	5	3	1530
1.01854	4	4	3	1530
1.01854	4	3	3	1530
1.01854	4	2	3	1530
1.01854	4	1	3	1530
1.01854	2	5	3	1530
1.01854	2	4	3	1530
1.01855	2	3	3	1530
1.01855	2	2	3	1530
1.01855	2	1	3	1530
1.01855	4	5	3	1530
1.01855	4	4	3	1530
1.01855	4	3	3	1530
1.01855	4	2	3	1530
1.01855	4	1	3	1530
1.01856	2	5	3	1530
1.01856	2	4	3	1530
1.01856	2	3	3	1530
1.01856	2	2	3	1530
1.01856	2	1	3	1530
1.01856	4	5	3	1530
1.01856	4	4	3	1530
1.01856	4	3	3	1530
1.01857	4	2	3	1530
1.01857	4	1	3	1530
1.01857	2	5	3	1530
1.01857	2	4	3	1530
1.01857	2	3	3	1530
1.01857	2	2	3	1530
1.01857	2	1	3	1530
1.01857	4	5	3	1530
1.01858	4	4	3	1530
1.01858	4	3	3	1530
1.01858	4	2	3	1530
1.01858	4	1	3	1530
1.01858	2	5	3	1530
1.01858	2	4	3	1530
1.01858	2	3	3	1530
1.01858	2	2	3	1530
1.01859	2	1	3	1530
1.01859	4	5	3	1530
1.01859	4	4	3	1530
1.01859	4	3	3	1530
1.01859	4	2	3	1530
1.01859	4	1	3	1530
1.01859	2	5	3	1530
1.01859	2	4	3	1530
1.0186	2	3	3	1530
1.0186	2	2	3	1530
1.0186	2	1	3	1530
1.0186	4	5	3	1530
1.0186	4	4	3	1530
1.0186	4	3	3	1530
1.0186	4	2	3	1530
1.0186	4	1	3	1530
1.01861	2	5	3	1530
1.01861	2	4	3	1530
1.01861	2	3	3	1530
1.01861	2	2	3	1530
1.01861	2	1	3	1530
1.01861	4	5	3	1530
1.01861	4	4	3	1530
1.01862	4	3	3	1530
1.01862	4	2	3	1530
1.01862	4	1	3	1530
1.01862	2	5	3	1530
1.01862	2	4	3	1530
1.01862	2	3	3	1530
1.01862	2	2	3	1530
1.01862	2	1	3	1530
1.01863	4	5	3	1530
1.01863	4	4	3	1530
1.01863	4	3	3	1530
1.01863	4	2	3	1530
1.01863	4	1	3	1530
1.01863	2	5	3	1530
1.01863	2	4	3	1530
1.01863	2	3	3	1530
1.01864	2	2	3	1530
1.01864	2	1	3	1530
1.01864	4	5	3	1530
1.01864	4	4	3	1530
1.01864	4	3	3	1530
1.01864	4	2	3	1530
1.01864	4	1	3	1530
1.01864	2	5	3	1530
1.01865	2	4	3	1530
1.01865	2	3	3	1530
1.01865	2	2	3	1530
1.01865	2	1	3	1530
1.01865	4	5	3	1530
1.01865	4	4	3	1530
1.01865	4	3	3	1530
1.01865	4	2	3	1530
1.01866	4	1	3	1530
1.01866	2	5	3	1530
1.01866	2	4	3	1530
1.01866	2	3	3	1530
1.01866	2	2	3	1530
1.01866	2	1	3	1530
1.01866	4	5	3	1530
1.01866	4	4	3	1530
1.01867	4	3	3	1530
1.01867	4	2	3	1530
1.01867	4	1	3	1530
1.01867	2	5	3	1530
1.01867	2	4	3	1530
1.01867	2	3	3	1530
1.01867	2	2	3	1530
1.01867	2	1	3	1530
1.01868	4	5	3	1530
1.01868	4	4	3	1530
1.01868	4	3	3	1530
1.01868	4	2	3	1530
1.01868	4	1	3	1530
1.01868	2	5	3	1530
1.01868	2	4	3	1530
1.01868	2	3	3	1530
1.01869	2	2	3	1530
1.01869	2	1	3	1530
1.01869	4	5	3	1530
1.01869	4	4	3	1530
1.01869	4	3	3	1530
1.01869	4	2	3	1530
1.01869	4	1	3	1530
1.01869	2	5	3	1530
1.0187	2	4	3	1530
1.0187	2	3	3	1530
1.0187	2	2	3	1530
1.0187	2	1	3	1530
1.0187	4	5	3	1530
1.0187	4	4	3	1530
1.0187	4	3	3	1530
1.0187	4	2	3	1530
1.01871	4	1	3	1530
1.01871	2	5	3	1530
1.01871	2	4	3	1530
1.01871	2	3	3	1530
1.01871	2	2	3	1530
1.01871	2	1	3	1530
1.01871	4	5	3	1530
1.01871	4	4	3	1530
1.01872	4	3	3	1530
1.01872	4	2	3	1530
1.01872	4	1	3	1530
1.01872	2	5	3	1530
1.01872	2	4	3	1530
1.01872	2	3	3	1530
1.01872	2	2	3	1530
1.01872	2	1	3	1530
1.01873	4	5	3	1530
1.01873	4	4	3	1530
1.01873	4	3	3	1530
1.01873	4	2	3	1530
1.01873	4	1	3	1530
1.01873	2	5	3	1530
1.01873	2	4	3	1530
1.01873	2	3	3	1530
1.01874	2	2	3	1530
1.01874	2	1	3	1530
1.01874	4	5	3	1530
1.01874	4	4	3	1530
1.01874	4	3	3	1530
1.01874	4	2	3	1530
1.01874	4	1	3	1530
1.01874	2	5	3	1530
1.01875	2	4	3	1530
1.01875	2	3	3	1530
1.01875	2	2	3	1530
1.01875	2	1	3	1530
1.01875	4	5	3	1530
1.01875	4	4	3	1530
1.01875	4	3	3	1530
1.01875	4	2	3	1530
1.01876	4	1	3	1530
1.01876	2	5	3	1530
1.01876	2	4	3	1530
1.01876	2	3	3	1530
1.01876	2	2	3	1530
1.01876	2	1	3	1530
1.01876	4	5	3	1530
1.01876	4	4	3	1530
1.01877	4	3	3	1530
1.01877	4	2	3	1530
1.01877	4	1	3	1530
1.01877	2	5	3	1530
1.01877	2	4	3	1530
1.01877	2	3	3	1530
1.01877	2	2	3	1530
1.01877	2	1	3	1530
1.01878	4	5	3	1530
1.01878	4	4	3	1530
1.01878	4	3	3	1530
1.01878	4	2	3	1530
1.01878	4	1	3	1530
1.01878	2	5	3	1530
1.01878	2	4	3	1530
1.01878	2	3	3	1530
1.01879	2	2	3	1530
1.01879	2	1	3	1530
1.01879	4	5	3	1530
1.01879	4	4	3	1530
1.01879	4	3	3	1530
1.01879	4	2	3	1530
1.01879	4	1	3	1530
1.01879	2	5	3	1530
1.0188	2	4	3	1530
1.0188	2	3	3	1530
1.0188	2	2	3	1530
1.0188	2	1	3	1530
1.0188	4	5	3	1530
1.0188	4	4	3	1530
1.0188	4	3	3	1530
1.0188	4	2	3	1530
1.01881	4	1	3	1530
1.01881	2	5	3	1530
1.01881	2	4	3	1530
1.01881	2	3	3	1530
1.01881	2	2	3	1530
1.01881	2	1	3	1530
1.01881	4	5	3	1530
1.01881	4	4	3	1530
1.01882	4	3	3	1530
1.01882	4	2	3	1530
1.01882	4	1	3	1530
1.01882	2	5	3	1530
1.01882	2	4	3	1530
1.01882	2	3	3	1530
1.01882	2	2	3	1530
1.01882	2	1	3	1530
1.01883	4	5	3	1530
1.01883	4	4	3	1530
1.01883	4	3	3	1530
1.01883	4	2	3	1530
1.01883	4	1	3	1530
1.01883	2	5	3	1530
1.01883	2	4	3	1530
1.01883	2	3	3	1530
1.01884	2	2	3	1530
1.01884	2	1	3	1530
1.01884	4	5	3	1530
1.01884	4	4	3	1530
1.01884	4	3	3	1530
1.01884	4	2	3	1530
1.01884	4	1	3	1530
1.01884	2	5	3	1530
1.01885	2	4	3	1530
1.01885	2	3	3	1530
1.01885	2	2	3	1530
1.01885	2	1	3	1530
1.01885	4	5	3	1530
1.01885	4	4	3	1530
1.01885	4	3	3	1530
1.01885	4	2	3	1530
1.01886	4	1	3	1530
1.01886	2	5	3	1530
1.01886	2	4	3	1530
1.01886	2	3	3	1530
1.01886	2	2	3	1530
1.01886	2	1	3	1530
1.01886	4	5	3	1530
1.01886	4	4	3	1530
1.01887	4	3	3	1530
1.01887	4	2	3	1530
1.01887	4	1	3	1530
1.01887	2	5	3	1530
1.01887	2	4	3	1530
1.01887	2	3	3	1530
1.01887	2	2	3	1530
1.01888	2	1	3	1530
1.01888	4	5	3	1530
1.01888	4	4	3	1530
1.01888	4	3	3	1530
1.01888	4	2	3	1530
1.01888	4	1	3	1530
1.01888	2	5	3	1530
1.01888	2	4	3	1530
1.01889	2	3	3	1530
1.01889	2	2	3	1530
1.01889	2	1	3	1530
1.01889	4	5	3	1530
1.01889	4	4	3	1530
1.01889	4	3	3	1530
1.01889	4	2	3	1530
1.01889	4	1	3	1530
1.0189	2	5	3	1530
1.0189	2	4	3	1530
1.0189	2	3	3	1530
1.0189	2	2	3	1530
1.0189	2	1	3	1530
1.0189	4	5	3	1530
1.0189	4	4	3	1530
1.0189	4	3	3	1530
1.01891	4	2	3	1530
1.01891	4	1	3	1530
1.01891	2	5	3	1530
1.01891	2	4	3	1530
1.01891	2	3	3	1530
1.01891	2	2	3	1530
1.01891	2	1	3	1530
1.01891	4	5	3	1530
1.01892	4	4	3	1530
1.01892	4	3	3	1530
1.01892	4	2	3	1530
1.01892	4	1	3	1530
1.01892	2	5	3	1530
1.01892	2	4	3	1530
1.01892	2	3	3	1530
1.01892	2	2	3	1530
1.01893	2	1	3	1530
1.01893	4	5	3	1530
1.01893	4	4	3	1530
1.01893	4	3	3	1530
1.01893	4	2	3	1530
1.01893	4	1	3	1530
1.01893	2	5	3	1530
1.01893	2	4	3	1530
1.01894	2	3	3	1530
1.01894	2	2	3	1530
1.01894	2	1	3	1530
1.01894	4	5	3	1530
1.01894	4	4	3	1530
1.01894	4	3	3	1530
1.01894	4	2	3	1530
1.01894	4	1	3	1530
1.01895	2	5	3	1530
1.01895	2	4	3	1530
1.01895	2	3	3	1530
1.01895	2	2	3	1530
1.01895	2	1	3	1530
1.01895	4	5	3	1530
1.01895	4	4	3	1530
1.01895	4	3	3	1530
1.01896	4	2	3	1530
1.01896	4	1	3	1530
1.01896	2	5	3	1530
1.01896	2	4	3	1530
1.01896	2	3	3	1530
1.01896	2	2	3	1530
1.01896	2	1	3	1530
1.01896	4	5	3	1530
1.01897	4	4	3	1530
1.01897	4	3	3	1530
1.01897	4	2	3	1530
1.01897	4	1	3	1530
1.01897	2	5	3	1530
1.01897	2	4	3	1530
1.01897	2	3	3	1530
1.01897	2	2	3	1530
1.01898	2	1	3	1530
1.01898	4	5	3	1530
1.01898	4	4	3	1530
1.01898	4	3	3	1530
1.01898	4	2	3	1530
1.01898	4	1	3	1530
1.01898	2	5	3	1530
1.01898	2	4	3	1530
1.01899	2	3	3	1530
1.01899	2	2	3	1530
1.01899	2	1	3	1530
1.01899	4	5	3	1530
1.01899	4	4	3	1530
1.01899	4	3	3	1530
1.01899	4	2	3	1530
1.01899	4	1	3	1530
1.019	2	5	3	1530
1.019	2	4	3	1530
1.019	2	3	3	1530
1.019	2	2	3	1530
1.019	2	1	3	1530
1.019	4	5	3	1530
1.019	4	4	3	1530
1.019	4	3	3	1530
1.01901	4	2	3	1530
1.01901	4	1	3	1530
1.01901	2	5	3	1530
1.01901	2	4	3	1530
1.01901	2	3	3	1530
1.01901	2	2	3	1530
1.01901	2	1	3	1530
1.01901	4	5	3	1530
1.01902	4	4	3	1530
1.01902	4	3	3	1530
1.01902	4	2	3	1530
1.01902	4	1	3	1530
1.01902	2	5	3	1530
1.01902	2	4	3	1530
1.01902	2	3	3	1530
1.01902	2	2	3	1530
1.01903	2	1	3	1530
1.01903	4	5	3	1530
1.01903	4	4	3	1530
1.01903	4	3	3	1530
1.01903	4	2	3	1530
1.01903	4	1	3	1530
1.01903	2	5	3	1530
1.01903	2	4	3	1530
1.01904	2	3	3	1530
1.01904	2	2	3	1530
1.01904	2	1	3	1530
1.01904	4	5	3	1530
1.01904	4	4	3	1530
1.01904	4	3	3	1530
1.01904	4	2	3	1530
1.01904	4	1	3	1530
1.01905	2	5	3	1530
1.01905	2	4	3	1530
1.01905	2	3	3	1530
1.01905	2	2	3	1530
1.01905	2	1	3	1530
1.01905	4	5	3	1530
1.01905	4	4	3	1530
1.01905	4	3	3	1530
1.01906	4	2	3	1530
1.01906	4	1	3	1530
1.01906	2	5	3	1530
1.01906	2	4	3	1530
1.01906	2	3	3	1530
1.01906	2	2	3	1530
1.01906	2	1	3	1530
1.01906	4	5	3	1530
1.01907	4	4	3	1530
1.01907	4	3	3	1530
1.01907	4	2	3	1530
1.01907	4	1	3	1530
1.01907	2	5	3	1530
1.01907	2	4	3	1530
1.01907	2	3	3	1530
1.01907	2	2	3	1530
1.01908	2	1	3	1530
1.01908	4	5	3	1530
1.01908	4	4	3	1530
1.01908	4	3	3	1530
1.01908	4	2	3	1530
1.01908	4	1	3	1530
1.01908	2	5	3	1530
1.01908	2	4	3	1530
1.01909	2	3	3	1530
1.01909	2	2	3	1530
1.01909	2	1	3	1530
1.01909	4	5	3	1530
1.01909	4	4	3	1530
1.01909	4	3	3	1530
1.01909	4	2	3	1530
1.01909	4	1	3	1530
1.0191	2	5	3	1530
1.0191	2	4	3	1530
1.0191	2	3	3	1530
1.0191	2	2	3	1530
1.0191	2	1	3	1530
1.0191	4	5	3	1530
1.0191	4	4	3	1530
1.0191	4	3	3	1530
1.01911	4	2	3	1530
1.01911	4	1	3	1530
1.01911	2	5	3	1530
1.01911	2	4	3	1530
1.01911	2	3	3	1530
1.01911	2	2	3	1530
1.01911	2	1	3	1530
1.01911	4	5	3	1530
1.01912	4	4	3	1530
1.01912	4	3	3	1530
1.01912	4	2	3	1530
1.01912	4	1	3	1530
1.01912	2	5	3	1530
1.01912	2	4	3	1530
1.01912	2	3	3	1530
1.01912	2	2	3	1530
1.01913	2	1	3	1530
1.01913	4	5	3	1530
1.01913	4	4	3	1530
1.01913	4	3	3	1530
1.01913	4	2	3	1530
1.01913	4	1	3	1530
1.01913	2	5	3	1530
1.01914	2	4	3	1530
1.01914	2	3	3	1530
1.01914	2	2	3	1530
1.01914	2	1	3	1530
1.01914	4	5	3	1530
1.01914	4	4	3	1530
1.01914	4	3	3	1530
1.01914	4	2	3	1530
1.01915	4	1	3	1530
1.01915	2	5	3	1530
1.01915	2	4	3	1530
1.01915	2	3	3	1530
1.01915	2	2	3	1530
1.01915	2	1	3	1530
1.01915	4	5	3	1530
1.01915	4	4	3	1530
1.01916	4	3	3	1530
1.01916	4	2	3	1530
1.01916	4	1	3	1530
1.01916	2	5	3	1530
1.01916	2	4	3	1530
1.01916	2	3	3	1530
1.01916	2	2	3	1530
1.01916	2	1	3	1530
1.01917	4	5	3	1530
1.01917	4	4	3	1530
1.01917	4	3	3	1530
1.01917	4	2	3	1530
1.01917	4	1	3	1530
1.01917	2	5	3	1530
1.01917	2	4	3	1530
1.01917	2	3	3	1530
1.01918	2	2	3	1530
1.01918	2	1	3	1530
1.01918	4	5	3	1530
1.01918	4	4	3	1530
1.01918	4	3	3	1530
1.01918	4	2	3	1530
1.01918	4	1	3	1530
1.01918	2	5	3	1530
1.01919	2	4	3	1530
1.01919	2	3	3	1530
1.01919	2	2	3	1530
1.01919	2	1	3	1530
1.01919	4	5	3	1530
1.01919	4	4	3	1530
1.01919	4	3	3	1530
1.01919	4	2	3	1530
1.0192	4	1	3	1530
1.0192	2	5	3	1530
1.0192	2	4	3	1530
1.0192	2	3	3	1530
1.0192	2	2	3	1530
1.0192	2	1	3	1530
1.0192	4	5	3	1530
1.0192	4	4	3	1530
1.01921	4	3	3	1530
1.01921	4	2	3	1530
1.01921	4	1	3	1530
1.01921	2	5	3	1530
1.01921	2	4	3	1530
1.01921	2	3	3	1530
1.01921	2	2	3	1530
1.01921	2	1	3	1530
1.01922	4	5	3	1530
1.01922	4	4	3	1530
1.01922	4	3	3	1530
1.01922	4	2	3	1530
1.01922	4	1	3	1530
1.01922	2	5	3	1530
1.01922	2	4	3	1530
1.01922	2	3	3	1530
1.01923	2	2	3	1530
1.01923	2	1	3	1530
1.01923	4	5	3	1530
1.01923	4	4	3	1530
1.01923	4	3	3	1530
1.01923	4	2	3	1530
1.01923	4	1	3	1530
1.01923	2	5	3	1530
1.01924	2	4	3	1530
1.01924	2	3	3	1530
1.01924	2	2	3	1530
1.01924	2	1	3	1530
1.01924	4	5	3	1530
1.01924	4	4	3	1530
1.01924	4	3	3	1530
1.01924	4	2	3	1530
1.01925	4	1	3	1530
1.01925	2	5	3	1530
1.01925	2	4	3	1530
1.01925	2	3	3	1530
1.01925	2	2	3	1530
1.01925	2	1	3	1530
1.01925	4	5	3	1530
1.01925	4	4	3	1530
1.01926	4	3	3	1530
1.01926	4	2	3	1530
1.01926	4	1	3	1530
1.01926	2	5	3	1530
1.01926	2	4	3	1530
1.01926	2	3	3	1530
1.01926	2	2	3	1530
1.01926	2	1	3	1530
1.01927	4	5	3	1530
1.01927	4	4	3	1530
1.01927	4	3	3	1530
1.01927	4	2	3	1530
1.01927	4	1	3	1530
1.01927	2	5	3	1530
1.01927	2	4	3	1530
1.01927	2	3	3	1530
1.01928	2	2	3	1530
